id	result
5023217	{"新品": 0}
5023218	{"市场监管总局": 0, "新能源汽车": 0}
5023219	{"汪小菲": 0}
5023220	{"景甜": 1, "杨颖": 1}
5023221	{"陶虹": 1, "冠军": 0}
5023222	{"房企": 0}
5023223	{"制度": 0, "上市规则": 0}
5023224	{"张新起": -2, "央视": 0, "最高人民检察院": 0}
5023225	{"立陶宛": 0, "中国": 0}
5023226	{"振兴新村": 0, "舜杰路大通E家生鲜超市": 0}
5023227	{"奚梦瑶": 0, "何猷君": 0}
5023228	{"李女士": 0, "正商裕园5号院": 0}
5023229	{"刘丁硕": 1, "许昕": -1}
5023230	{"华为": 0, "手机": 0}
5023231	{"苹果": 0, "三星": 0}
5023232	{"美国": 0, "海地": 0}
5023233	{"国足": -1, "中国": 0, "日本": 0}
5023234	{"四川": 0, "省语委": 0}
5023235	{"规定": 0}
5023236	{"天天向上": -1, "王一博": 0}
5023237	{"刘天周": 0}
5023238	{"联想": 0}
5023239	{"演员": 0}
5023240	{"手机": 0}
5023241	{"王女士": 0, "成华区": 0}
5023242	{"拜登": 0, "领导人": 0}
5023243	{"方某": 0}
5023244	{"大衣哥": 0, "陈亚男": -1, "朱小伟": 0}
5023245	{"阿娇": 0}
5023246	{"SpaceX": 0}
5023247	{"岩崎龙": -2, "日本": 0, "横滨地方法院": 0}
5023248	{"热巴": 1}
5023249	{"中国": 0}
5023250	{"总统": 0}
5023251	{"陈亚男": -1, "大衣哥": 0, "朱小伟": 0}
5023252	{"唐朝": 0, "皇帝": 0}
5023253	{"张庭": -1}
5023254	{"陶磊": -1, "杜爷爷": 0, "梦想改造家": -1}
5023255	{"徐渭": 1, "胡宗宪": 0, "汪直": 1, "俞大猷": 1, "戚继光": 1, "金圣叹": 1, "徐海": 1, "军事": 0}
5023256	{"刘亦菲": 1, "朱亚文": 1}
5023257	{"华为": 0}
5023258	{"工商": 0}
5023259	{"中国": 0, "外交部": 0}
5023260	{"英国": 0, "英国国防部": 0}
5023261	{"宋潮": 0, "历史": 0, "中国": 0}
5023262	{"节目": 0, "央视": 0}
5023263	{"美国": 0, "俄罗斯": 0}
5023264	{"食物": 0}
5023265	{"党史": 0, "党中央": 0}
5023266	{"百里弘毅": 0, "春秋道": 0}
5023267	{"水门桥": 0, "长津湖": 0}
5023268	{"山西中医药大学": 0}
5023269	{"美国海军": 0, "移动基地": 0}
5023270	{"和珅": -1, "武则天": 1}
5023271	{"中国": 0, "石光银": 1}
5023272	{"H&M": -1}
5023273	{"李菲儿": 1, "任嘉伦": 1}
5023274	{"东京": 0, "病例": 0}
5023275	{"王耀庆": 1, "剧情": 0, "完美伴侣": -1}
5023276	{"篮网": 1, "鹈鹕": -1, "哈登": 0, "高潮": 0}
5023277	{"黄旭华": 1, "袁隆平": 1, "屠呦呦": 1}
5023278	{"东京": 0, "肺炎": 0}
5023279	{"房屋": 0, "北京青年报": 0}
5023280	{"济南": 0, "公安": 0}
5023281	{"香港": 0, "香港国际机场": 0}
5023282	{"病例": 0, "核酸": 0}
5023283	{"习近平": 0}
5023284	{"中国": 0}
5023285	{"上海小鹏汽车销售服务有限公司": -1, "小鹏汽车": -1, "小鹏汽车销售服务有限公司": -1}
5023286	{"农业农村部": 0}
5023287	{"乔清浅": -1}
5023288	{"张凯丽": 0, "朱迅": 1, "冯巩": 1, "樊建川": 0}
5023289	{"王萌": 0, "陈露": -1, "霍尊": 0}
5023290	{"网约车": 0, "郑春发": 0}
5023291	{"辛十四娘": 1, "赵嘉仪": 1, "刘诗诗": 1, "尹双双": 1, "杭允贤": 1, "角色": 0, "步步惊心": 0}
5023292	{"陕西省": 0, "陕西省抗癌协会": 0}
5023293	{"亚马逊": 0, "贾西": 0}
5023294	{"王兴德": -1, "张成": 0}
5023295	{"赛事": 0}
5023296	{"扬州市": 0, "扬州市第三人民医院": 0}
5023297	{"中国": 0, "甲骨文": 0}
5023298	{"李埠口乡": 0, "镇管村": 0}
5023299	{"胡某某": -2, "被告人": 0, "徐汇": 0}
5023300	{"陈漫": -1, "中国": 0}
5023301	{"艺人": 0, "明星": 0}
5023302	{"地产": 0, "房企": 0}
5023303	{"山西省": 0, "杨杰英": 0}
5023304	{"哈萨克斯坦": 0, "普京": 0}
5023305	{"哈登": 0, "纳什": -1}
5023306	{"董监高": 0, "康美": -1}
5023307	{"文物": 0, "黎海超": 0}
5023308	{"上海": 0, "宁夏": 0}
5023309	{"马某": -2, "马某海": -2}
5023310	{"斯坦利·约翰逊": 1, "佩林卡": 1, "湖人": 0, "合同": 0}
5023311	{"赵某艳": -1, "柳某末": -1, "通州": 0, "环球度假区": 0}
5023312	{"刘某": -2, "民警": 0, "男子": 0}
5023313	{"张纪中": 1, "杜星霖": 0}
5023314	{"地震": 0, "四川": 0}
5023315	{"张纪中": 1}
5023316	{"玩家": 0}
5023317	{"魏延": 0, "诸葛亮": 0}
5023318	{"点赞": 1, "节目": 0, "观众": 0}
5023319	{"韩国": 0, "涨幅": 0}
5023320	{"字节跳动": 0}
5023321	{"游戏": 0}
5023322	{"中国": 0, "北京冬奥会": 0, "希腊": 0, "冬奥": 0}
5023323	{"患者": 0, "肿瘤": 0}
5023324	{"散打哥": 0, "米菲": 0, "人气": 0}
5023325	{"哈萨克斯坦": 0, "托卡耶夫": 0}
5023326	{"赵丽颖": 0, "粉丝": 0}
5023327	{"北京": 0}
5023328	{"阳光灿烂的日子": 1, "刘晓庆": -1, "姜文": 0, "陈国军": -1}
5023329	{"美国": 0, "陈夏芬": -1}
5023330	{"学校": 0}
5023331	{"乐乐": 0, "家庭教育令": 0}
5023332	{"陆小曼": 1, "翁瑞午": 0, "关小宝": 0}
5023333	{"中国": 0, "中东欧": 0}
5023334	{"查尔莫斯": 1, "联盟": 0}
5023335	{"吴宗宪": 1}
5023336	{"谢娜": 0}
5023337	{"奥斯曼帝国": 1, "郑和": 1}
5023338	{"乌干达": 0, "日本": 0}
5023339	{"田玉国": -2, "交通警察总队": 0, "局长": 0}
5023340	{"病毒": 0, "加利福尼亚": 0}
5023341	{"梁祝": 1, "陈钢": 1, "恭喜恭喜": 1, "歌曲": 0}
5023342	{"角色": 0, "演员": 0}
5023343	{"地区": 0, "河南": 0}
5023344	{"法子英": 0, "劳荣枝": -2, "殷建华": 0}
5023345	{"国王": 0, "福克斯": 0}
5023346	{"长沙": 0, "杭州": 0}
5023347	{"中国女排": -1}
5023348	{"规划": 0, "国家发展改革委": 0}
5023349	{"所罗门群岛": 0, "霍尼亚拉": 0}
5023350	{"火箭": 1, "伍德": 0, "比分": 0}
5023351	{"王力宏": 1}
5023352	{"宝妈": 0}
5023353	{"国网吉林省电力有限公司": 0}
5023354	{"票房": 0, "误杀2": 1, "误杀": -1}
5023355	{"广东省": 0}
5023356	{"庞伟": 1}
5023357	{"德约": 0}
5023358	{"卧龙神树坪基地": 0, "卧龙神树坪基地繁育园": 0}
5023359	{"陈龙": 1, "香港": 0}
5023360	{"病毒": 0, "海淀区": 0}
5023361	{"九江": 0, "文化": 0}
5023362	{"文旅": 0, "成都": 0}
5023363	{"唐嫣": 1}
5023364	{"顾一野": 1, "肖战": 1}
5023365	{"美国": 0, "拜登": 0}
5023366	{"刘晓庆": 1}
5023367	{"霍尊": -2, "郑爽": -1, "吴亦凡": -1, "王思聪": -1, "孙一宁": -2}
5023368	{"球队": 0, "足球": 0}
5023369	{"美国": 0, "中国": 0}
5023370	{"巴西": 0, "卢拉": -2}
5023371	{"凤凰传奇": 1}
5023372	{"空气质量": 0, "印度": 0}
5023373	{"荷兰": 0, "美国": 0}
5023374	{"劳荣枝": -2, "法子英": -2, "被害人": 0}
5023375	{"中国": 0, "俄罗斯": 0}
5023376	{"宋茜": 1, "演员": 0}
5023377	{"leyonB": -1, "艺人": 0}
5023378	{"澳门": 0}
5023379	{"缇兰": 0}
5023380	{"高天鹤": 1, "仝卓": 1, "王一博": 1, "节目": 0, "天天向上": -1}
5023381	{"张继科": 0, "张蕊": 0}
5023382	{"厦门": 0, "阴性": 0}
5023383	{"学位": 0, "小学": 0}
5023384	{"书记": 0, "黄莉新": 0}
5023385	{"板块": 0}
5023386	{"文物": 0, "刘贺": 0}
5023387	{"肠道": 0}
5023388	{"哈利法塔": 0, "中华人民共和国": 0}
5023389	{"腾讯": 0}
5023390	{"昌平区": 0}
5023391	{"座椅": 0, "车主": 0}
5023392	{"特朗普": -1, "美国政府": -1, "美国": 0}
5023393	{"黎姿": 1, "贾静雯": 1, "陈钰琪": 1, "赵敏": 1}
5023394	{"粉丝": 0, "偶像": 0}
5023395	{"胡钢": 0}
5023396	{"印度": 0, "央行": 0}
5023397	{"线路": 0}
5023398	{"沈雨": -1, "夏木": 0}
5023399	{"奚梦瑶": 1, "何猷君": 0}
5023400	{"河南": 0}
5023401	{"朱之文": -1, "陈亚男": -1, "朱单伟": 0}
5023402	{"保罗·贝尔蒙多": 1, "阿兰德龙": 1, "法国": 0, "法兰西": 0}
5023403	{"家庭教育": 0, "中国": 0}
5023404	{"湖人": -1, "里夫斯": 1, "威少": 1, "老詹": 1, "沃格尔": 0, "三分球": 0}
5023405	{"以色列": 0, "德尔塔": 0}
5023406	{"钱学森": 1, "孙中山": 0, "中国": 0}
5023407	{"歌声与微笑": 0, "王健": 1, "三国演义": 0, "歌曲": 0}
5023408	{"孙铭徽": 1, "球队": 0}
5023409	{"民政局": 0}
5023410	{"浦发银行": 0, "民生银行": 0}
5023411	{"邱大明": 0, "李德芳": 0, "李家": 0}
5023412	{"杨烁": 0, "北京": 0}
5023413	{"三星堆": 0, "金沙": 0}
5023414	{"总统": 0, "洪都拉斯": 0}
5023415	{"李大爷": 0, "工业园区": 0}
5023416	{"范继萍": -2}
5023417	{"张格尔": -1, "道光皇帝": 0}
5023418	{"我要出唱片": 1}
5023419	{"辛巴": 0, "猫妹妹": 0, "粉丝": 0}
5023420	{"巩俐": 1, "电影": 0, "霸王别姬": 1}
5023421	{"新郑教育园区": 0, "郑州市": 0}
5023422	{"杨童舒": 1}
5023423	{"阿瑟": 1, "陈凯歌": 0, "陈飞宇": 0}
5023424	{"汪小菲": -1, "张兰": -1, "陈建州": -1}
5023425	{"中国银联": 0}
5023426	{"库兹马": 1, "篮板": 0, "八村塁": 1}
5023427	{"谢霆锋": 1, "人气": 0}
5023428	{"乌克兰": 0, "美国": 0}
5023429	{"顾一野": -1, "高粱": 0}
5023430	{"周杰": 0}
5023431	{"英国": 0, "伦敦": 0}
5023432	{"蚌埠市": 0}
5023433	{"菅义伟": 0}
5023434	{"美国": -1, "香港": 0, "中国": 0}
5023435	{"地区": 0, "河南": 0}
5023436	{"童庆禧": 0, "科学院": 0}
5023437	{"库尔茨": -2, "奥地利": 0}
5023438	{"冯某": -1}
5023439	{"鹿晗": -1, "小鲜肉": 0, "角色": 0}
5023440	{"护士": 0, "病房": 0}
5023441	{"诸葛亮": 1, "诸葛亮传": 1, "刘备": 0}
5023442	{"吴京": 0}
5023443	{"莆田": 0, "莆田市教育局": 0}
5023444	{"南方电网": 0}
5023445	{"赵赫": 1, "央视": 0, "主持人": 0}
5023446	{"日本": 0, "川岛芳子": -2, "显琦": 0}
5023447	{"李扯火": 1, "李斯丹妮": 1}
5023448	{"美国": 0, "伊拉克": 0}
5023449	{"艾平": 0, "原谅": 0}
5023450	{"经合组织": 0}
5023451	{"美国": 0}
5023452	{"中国": 0, "经济": 0}
5023453	{"周杰": 0, "风波": 0, "绯闻": 0}
5023454	{"西安市": 0}
5023455	{"俄罗斯": 0, "德国": 0}
5023456	{"汽车": 0, "印度": 0}
5023457	{"华晨集团": 0, "中国": 0}
5023458	{"朴槿惠": -2}
5023459	{"张铁林": 0, "侯俊杰": 0, "訾晓敏": 0}
5023460	{"布布": -1, "叶音": 1, "韩宇": 0, "杨凯": 1, "战队": 0}
5023461	{"李某": -1, "机关": 0}
5023462	{"谌利军": 1, "奥运": 0, "中国体育代表团": 0, "中国": 0, "金牌": 0}
5023463	{"华晨集团": 0, "中国": 0}
5023464	{"美国": 0, "迈阿密": 0}
5023465	{"汪小菲": 0, "张兰": -1}
5023466	{"张家口": 0}
5023467	{"波士顿大学": 1, "波士顿": 1, "哈佛大学": 1, "波士顿学院": 1, "美国": 0}
5023468	{"美国": 0, "欧佩克": 0}
5023469	{"华为": 0, "江淮": 0}
5023470	{"唐嫣": 1, "演员": 0}
5023471	{"王小梅": 1}
5023472	{"艾顿": 1, "篮板": 0, "太阳": 0}
5023473	{"抗体": 0, "科兴中维": 0}
5023474	{"时光音乐会": 1, "陈明": 1, "廖昌永": 1}
5023475	{"记者": 0}
5023476	{"陈刚": -2, "北京市": 0}
5023477	{"王学珍": 1, "北京大学党委": 0}
5023478	{"陈某": -2}
5023479	{"王运生": 0}
5023480	{"市值": 0, "恒大汽车": 0}
5023481	{"董某萍": -2, "尧尧": 0, "合肥": 0}
5023482	{"包贝尔": -1, "柳岩": 0, "包文婧": -1}
5023483	{"王威": 0}
5023484	{"默克尔": 0, "德国": 0}
5023485	{"王丹妮": 1, "罗孝勇": 0, "梅艳芳": 0}
5023486	{"核酸": 0, "博雅西园": 0}
5023487	{"高盛集团": 0, "摩根大通": 0}
5023488	{"李亚男": 0}
5023489	{"朱茵": 0, "张智霖": 0}
5023490	{"人员": 0, "行程": 0}
5023491	{"美国": 0}
5023492	{"杨志雯": 1}
5023493	{"中德证券": -1, "山西证券": 0}
5023494	{"赖文峰": -1, "杨钰莹": 0, "厦门": 0}
5023495	{"霸陵": 0, "汉文帝": 0}
5023496	{"杜新枝": -1, "许敏": 0}
5023497	{"孔涛": 1, "中国": 0, "非洲": 0}
5023498	{"郝蕾": 1, "马天宇": 0, "综艺": 0, "演员": 0}
5023499	{"记者": 0}
5023500	{"足球": 0, "天津": 0}
5023501	{"吕锡照": 1}
5023502	{"曾舜晞": 1, "尚雯婕": 0}
5023503	{"韩国": 0, "美国": 0}
5023504	{"浙江": 0, "郑广盛": 0}
5023505	{"美国": 0, "汇丰银行": 0}
5023506	{"xision": 0, "声律启蒙": 0, "吴俊达": 1, "四川美术学院": 0}
5023507	{"日本": 0, "埼玉": 0}
5023508	{"多尔衮": 0, "豪格": 1}
5023509	{"经济": 0, "中国": 0}
5023510	{"鹿晗": 0, "关晓彤": 0}
5023511	{"解茹桐": 0, "刘洋": 1, "中植集团": 0, "毛阿敏": 0}
5023512	{"孙文雁": 1, "黄雪辰": 1}
5023513	{"电影": 0}
5023514	{"港澳台": 0, "国家统计局": 0}
5023515	{"爱新觉罗·启星": 1, "爱新觉罗": 1}
5023516	{"乔丹": -1}
5023517	{"拼多多": 0}
5023518	{"瑞丽市": 0, "云南": 0}
5023519	{"墨西哥": 0, "美国": -1}
5023520	{"西安": 0, "上海": 0}
5023521	{"青岛男篮": -1, "吴庆龙": -1, "邵英伦": -1, "刘传兴": 0, "年薪": 0, "澳大利亚": 0}
5023522	{"香港": 0}
5023523	{"精锐教育": 0, "家长": 0}
5023524	{"刘学州": 0}
5023525	{"男子": 0}
5023526	{"阿不都沙拉木": 1, "齐麟": 1, "新疆": 0}
5023527	{"冷小兵": -2}
5023528	{"林俊杰": 0}
5023529	{"东兴": 0, "公安部": 0}
5023530	{"王祖蓝": 1}
5023531	{"林俊杰": 0}
5023532	{"网易": 1, "中国": 0}
5023533	{"毛某孙": -2, "被告人": 0, "同安法院": 0}
5023534	{"A某": 0, "韩国": 0}
5023535	{"张卫健": 1, "综艺": 0, "艺人": 0}
5023536	{"中国": 0}
5023537	{"纪凌尘": -1, "恋情": 0, "合照": 0}
5023538	{"土耳其": 0, "土耳其东南部卡赫拉曼马拉什省帕扎尔哲克镇": 0}
5023539	{"宋媛媛": 0}
5023540	{"习近平": 0, "四风": 0}
5023541	{"美国": 0, "阿塔": 0}
5023542	{"汤普森": 1, "詹姆斯": 0, "威少": 1}
5023543	{"金星": 0, "节目": 0}
5023544	{"阴性": 0}
5023545	{"利率": 0}
5023546	{"英格兰": 1, "丹麦": 1, "凯恩": 0, "禁区": 0}
5023547	{"皇帝": 0}
5023548	{"王雪": -2}
5023549	{"业务": 0}
5023550	{"中国": 0, "义务教育": 0}
5023551	{"陈延年": 0, "延乔路": 0, "延乔": 0}
5023552	{"许副主席": 1, "中国": 0, "运动员": 0}
5023553	{"英国": 0}
5023554	{"大衣": 0}
5023555	{"机关": 0, "政治": 0}
5023556	{"粉丝": 0}
5023557	{"卫星": 0}
5023558	{"辛巴": -1, "粉丝": 0}
5023559	{"孩子": 0}
5023560	{"张信哲": 0}
5023561	{"钟鼓之音": 0}
5023562	{"王仙芝": 1, "轩辕敬城": 1, "李淳罡": 1}
5023563	{"欧阳娜娜": 1, "风格": 0}
5023564	{"王岳伦": -1, "王岳伦茶": -1, "李湘": -1, "导演": 0}
5023565	{"百色": 0}
5023566	{"汤加": 0}
5023567	{"特朗普": 0, "美国": 0}
5023568	{"雪滴花": -1, "观众": 0, "韩国": 0}
5023569	{"华佗": 1, "曹操": 0, "曹冲": 0}
5023570	{"黎苏苏": 1}
5023571	{"陈冠锋": 0, "苏炳添": 1}
5023572	{"吐槽大会": 0, "马苏": -1}
5023573	{"上海男篮": 1}
5023574	{"东京奥组委": 0, "环球时报": 0}
5023575	{"符女士": 0, "宾某": -1}
5023576	{"古装": 0, "王祖贤": 1}
5023577	{"河南": 0, "河南法院": 0}
5023578	{"病例": 0, "绵阳市": 0}
5023579	{"毛利率": 0}
5023580	{"杨浦区": 0, "王先生": 0}
5023581	{"彭于晏": 1, "绯闻": 0}
5023582	{"谢思埸": 1, "金牌": 0, "王宗源": 1}
5023583	{"赛季": 0, "灰熊": 1}
5023584	{"老詹": 1}
5023585	{"篮网": 1, "鹈鹕": -1, "杜兰特": 0, "哈登": 1}
5023586	{"东方阿保": -1, "粉丝": 0}
5023587	{"上海妆佳电子商务有限公司": -1, "李佳琦": -1}
5023588	{"汪涵": 1, "吴晓波": 1, "田老师": 1, "李健": 1}
5023589	{"市委书记": 0, "四川": 0}
5023590	{"核酸": 0, "北京市": 0}
5023591	{"梁天琦": -2, "许添力": -2, "许嘉琪": -2}
5023592	{"H&M": -1}
5023593	{"广州": 0, "春运": 0}
5023594	{"新车": 0, "造车": 0}
5023595	{"中国": 0, "会议": 0}
5023596	{"中国": 0, "主席": 0}
5023597	{"索菲亚·乌里斯塔": -1}
5023598	{"郑哲敏": 0, "戴兰宏": 0}
5023599	{"奥伦堡州": 0, "俄罗斯": 0}
5023600	{"上海新创华文化发展有限公司": 0, "奥特曼": 0}
5023601	{"詹姆斯": 0, "湖人": 0}
5023602	{"常州市": 0, "封控区": 0}
5023603	{"管大夫": -1, "中医": 0, "姜女士": 0}
5023604	{"印度": 0, "张霓": 0}
5023605	{"Angelababy": 0}
5023606	{"蔡徐坤": 1, "刘亦菲": 1, "张艺兴": 1}
5023607	{"李思思": 1}
5023608	{"谁是凶手": -1, "网剧": 0}
5023609	{"中国": 0, "证监会": 0}
5023610	{"汽车": 0, "新能源汽车": 0}
5023611	{"马天宇": 0}
5023612	{"刘晓庆": 1}
5023613	{"人员": 0, "嘉善": 0}
5023614	{"禹州": 0}
5023615	{"南京": 0}
5023616	{"周杰": 0, "林心如": -1}
5023617	{"广东省": 0}
5023618	{"欧文": -1, "球迷": 0}
5023619	{"长安号": 0, "西安": 0}
5023620	{"沈阳市房产局": 0, "沈阳市": 0}
5023621	{"美国": 0, "毒株": 0}
5023622	{"王力宏": -1, "徐若瑄": 0}
5023623	{"泰康保险集团": 0, "陈东升": 0, "武汉": 0, "公益": 0}
5023624	{"社棠镇": 0, "麦积区": 0}
5023625	{"机动车": 0, "刘某": -2}
5023626	{"北京市": 0, "奥密克戎变异株": 0}
5023627	{"刘某": 0, "华山": 0}
5023628	{"西藏": 0, "民生": 0}
5023629	{"斛珠夫人": 1, "杨幂": 1, "明星": 0}
5023630	{"哈里王子": 0, "英国": 0, "华为": 0}
5023631	{"赵帅": 1, "乒乓球": 0}
5023632	{"高庄子": 0, "林锦花园": 0}
5023633	{"吴广": 1, "陈胜": 1}
5023634	{"霸王别姬": 1, "蝴蝶君": 1, "电影": 0, "好莱坞": 0}
5023635	{"诸葛亮": 1, "孙膑": 1}
5023636	{"习近平": 0, "丁鸿": 1, "窦太后": 0, "总书记": 0}
5023637	{"唐王朝": 1, "长安城": 0, "中国": 0}
5023638	{"珠海": 0, "城乡建设局": 0}
5023639	{"沉默的证明": 1, "孙星": 1, "陈默": 0}
5023640	{"联赛": 0, "澳大利亚": 0}
5023641	{"王岭": -2, "巴林左旗": 0, "林东镇": 0}
5023642	{"耳朵": 0, "迈达斯": 0}
5023643	{"布克": 1}
5023644	{"小王": -1, "学校": 0, "学生": 0}
5023645	{"联合国": 0, "古特雷斯": 0}
5023646	{"日本": 0, "靖国神社": 0}
5023647	{"中国": 0}
5023648	{"病例": 0, "感染者": 0}
5023649	{"房子": 0}
5023650	{"沙溢": -1, "胡可": 0, "芒果台": 0}
5023651	{"王力宏": -1, "新周刊": -1, "李靓蕾": 0, "海菱": 0}
5023652	{"俄罗斯": 0, "白俄罗斯": 0}
5023653	{"阿里巴巴": 0, "美国": 0}
5023654	{"中国": 0, "病毒": 0}
5023655	{"汤加": 0, "洪阿哈阿帕伊岛": 0}
5023656	{"小沈阳": -1, "宋小宝": 1, "小品": 0}
5023657	{"历史": 0, "封建主义": 0}
5023658	{"核酸": 0, "阳性": 0}
5023659	{"任峻": 0, "黄明端": 0}
5023660	{"导向": 0, "首都广播电视": 0}
5023661	{"刘雨檀": 0, "成都医学院": 0}
5023662	{"威少": 1, "詹姆斯": 1, "球员": 0}
5023663	{"李建成": -1, "李世民": -1}
5023664	{"张家界": 0, "荆州": 0}
5023665	{"俞灏明": 1, "魏晨": 0}
5023666	{"中国": 0}
5023667	{"新乡": 0, "河南": 0}
5023668	{"贝弗利": -1, "保罗": 0, "赛季": 0}
5023669	{"天津市": 0}
5023670	{"手机": 0, "智能": 0}
5023671	{"美国": 0, "样本": 0}
5023672	{"内蒙古": 0}
5023673	{"小慧": -1}
5023674	{"西安": 0, "房价": 0}
5023675	{"唐伯虎": 0}
5023676	{"亚历山德拉·佩里利": 1, "奥运会": 0, "圣马力诺": 1}
5023677	{"地震": 0, "巴德吉斯省": 0}
5023678	{"日本": 0, "共同社": 0}
5023679	{"山东": 0, "长津湖": 0}
5023680	{"滕某": -2, "英雄联盟": 0}
5023681	{"蔡英文": -1}
5023682	{"存量": 0}
5023683	{"里夫斯": 0, "国王队": -1, "蒙克": 1, "湖人队": -1}
5023684	{"英国": 0, "爱尔兰": 0, "科斯格雷夫": 0}
5023685	{"彭新林": 0, "孙卓": -2}
5023686	{"陈亚男": -1, "大衣哥": 0}
5023687	{"荥阳市": 0, "郑州市": 0}
5023688	{"上海一幼儿园": 0}
5023689	{"汤加": 0, "中国": 0}
5023690	{"辽宁": 0, "韩德君": -1, "徐杰": 1, "威姆斯": -1, "胡明轩": -1, "广东": 0, "杜锋": 0}
5023691	{"刘一手": 1, "粉丝": 0}
5023692	{"民政部": 0}
5023693	{"住房": 0, "租金": 0}
5023694	{"美国": 0, "张田勘": 0}
5023695	{"产能": 0}
5023696	{"杨某": -2, "张女士": 0}
5023697	{"张兰": 0, "汪小菲": 0}
5023698	{"汤加": 0, "中国": 0}
5023699	{"黄明端": 0, "任峻": 0}
5023700	{"艺人": 0, "时代少年团": 0}
5023701	{"吴谢宇": -2}
5023702	{"库里": 0, "MVP": 0}
5023703	{"陈瑞华": 0}
5023704	{"汪小菲": 0, "大s": 0}
5023705	{"印度": 0, "唐勇胜": 1}
5023706	{"奥巴马": 0, "贝索斯": 0}
5023707	{"国家铁路局": 0, "十四五": 0}
5023708	{"李振保": 0, "李振": 0}
5023709	{"土耳其": 0}
5023710	{"河南": 0}
5023711	{"广西": 0}
5023712	{"印度": 0}
5023713	{"恒大": 0, "长津湖": 0}
5023714	{"陈亚男": -1, "朱单伟": -1}
5023715	{"福建": 0, "泉州": 0}
5023716	{"王永康": 0, "宁波": 0}
5023717	{"俄罗斯": 0, "乌克兰": 0}
5023718	{"霍建华": -1, "林心如": 1}
5023719	{"大衣哥": -1, "陈亚男": -1}
5023720	{"陈道明": 1, "刘亦菲": 1, "胡歌": 1, "宋祖德": 1, "娱乐圈": 0}
5023721	{"杨倩": 1, "中国": 0, "选手": 0}
5023722	{"北京市": 0, "北京市生态环境监测中心": 0}
5023723	{"四川可乐": -1, "四川": 0}
5023724	{"肖央": 1, "董子健": 1, "赵丽颖": 1, "宋茜": -1, "谁是凶手": -1}
5023725	{"霸州市": 0}
5023726	{"北京": 0, "考试": 0}
5023727	{"习近平": 0}
5023728	{"李唐": 0, "林彧": 0}
5023729	{"苏炳添": 1, "谢震业": 1}
5023730	{"叶楠": 1, "央视": 0, "央视一套": -1}
5023731	{"业务": 0}
5023732	{"长津湖": 1, "票房": 0, "电影": 0}
5023733	{"赵雅芝": 1, "林青霞": 1, "李若彤": 1}
5023734	{"印度": 0, "美国": 0}
5023735	{"和平之舟": 1, "题材": 0, "电视剧": 0, "央视": 0}
5023736	{"阿斯伯格": 0}
5023737	{"巴基斯坦": 0, "塔利班": 0}
5023738	{"周琦": 0, "郭艾伦": -1}
5023739	{"谌利军": 1}
5023740	{"白百何": 1}
5023741	{"当家主母": 0, "于正": -1}
5023742	{"马龙": 1, "樊振东": 1, "莱贝松": -1, "许昕": -1, "阿昌塔": -1, "刘诗雯": -1, "选手": 0, "老将": 1}
